cycle_index,cycle_start_time,cycle_end_time,cycle_ms,product_code,batch_id,shift,fault_mode,is_long_gap,is_abnormal_cycle
219,2026-01-30T08:06:54.888Z,2026-01-30T08:06:56.355Z,1467,FG-A,BATCH-1000,DAY,normal,0,0
220,2026-01-30T08:06:56.355Z,2026-01-30T08:06:57.919Z,1564,FG-A,BATCH-1000,DAY,normal,0,0
221,2026-01-30T08:06:57.919Z,2026-01-30T08:06:59.616Z,1697,FG-A,BATCH-1000,DAY,normal,0,0
222,2026-01-30T08:06:59.616Z,2026-01-30T08:07:01.125Z,1509,FG-A,BATCH-1000,DAY,normal,0,0
223,2026-01-30T08:07:01.125Z,2026-01-30T08:07:02.632Z,1507,FG-A,BATCH-1000,DAY,normal,0,0
224,2026-01-30T08:07:02.632Z,2026-01-30T08:07:04.183Z,1551,FG-A,BATCH-1000,DAY,normal,0,0
225,2026-01-30T08:07:04.183Z,2026-01-30T08:07:05.828Z,1645,FG-A,BATCH-1000,DAY,normal,0,0
226,2026-01-30T08:07:05.828Z,2026-01-30T08:07:07.407Z,1579,FG-A,BATCH-1000,DAY,normal,0,0
227,2026-01-30T08:07:07.407Z,2026-01-30T08:07:09.115Z,1708,FG-A,BATCH-1000,DAY,normal,0,0
228,2026-01-30T08:07:09.115Z,2026-01-30T08:07:10.578Z,1463,FG-A,BATCH-1000,DAY,normal,0,0
229,2026-01-30T08:07:10.578Z,2026-01-30T08:07:12.206Z,1628,FG-A,BATCH-1000,DAY,normal,0,0
230,2026-01-30T08:07:12.206Z,2026-01-30T08:07:13.588Z,1382,FG-A,BATCH-1000,DAY,normal,0,0
231,2026-01-30T08:07:13.588Z,2026-01-30T08:07:15.250Z,1662,FG-A,BATCH-1000,DAY,normal,0,0
232,2026-01-30T08:07:15.250Z,2026-01-30T08:07:16.914Z,1664,FG-A,BATCH-1000,DAY,normal,0,0
233,2026-01-30T08:07:16.914Z,2026-01-30T08:07:26.646Z,9732,FG-A,BATCH-1000,DAY,long_gap,1,1
234,2026-01-30T08:07:26.646Z,2026-01-30T08:07:28.213Z,1567,FG-A,BATCH-1000,DAY,normal,0,0
235,2026-01-30T08:07:28.213Z,2026-01-30T08:07:29.590Z,1377,FG-A,BATCH-1000,DAY,normal,0,0
236,2026-01-30T08:07:29.590Z,2026-01-30T08:07:31.152Z,1562,FG-A,BATCH-1000,DAY,normal,0,0
237,2026-01-30T08:07:31.152Z,2026-01-30T08:07:32.596Z,1444,FG-A,BATCH-1000,DAY,normal,0,0
238,2026-01-30T08:07:32.596Z,2026-01-30T08:07:35.282Z,2686,FG-A,BATCH-1000,DAY,slow_cycle,0,1
239,2026-01-30T08:07:35.282Z,2026-01-30T08:07:36.946Z,1664,FG-A,BATCH-1000,DAY,normal,0,0
240,2026-01-30T08:07:36.946Z,2026-01-30T08:07:38.463Z,1517,FG-A,BATCH-1000,DAY,normal,0,0
241,2026-01-30T08:07:38.463Z,2026-01-30T08:07:40.059Z,1596,FG-A,BATCH-1000,DAY,normal,0,0
242,2026-01-30T08:07:40.059Z,2026-01-30T08:07:41.607Z,1548,FG-A,BATCH-1000,DAY,normal,0,0
243,2026-01-30T08:07:41.607Z,2026-01-30T08:07:43.156Z,1549,FG-A,BATCH-1000,DAY,normal,0,0
244,2026-01-30T08:07:43.156Z,2026-01-30T08:07:44.855Z,1699,FG-A,BATCH-1000,DAY,normal,0,0
245,2026-01-30T08:07:44.855Z,2026-01-30T08:07:46.443Z,1588,FG-A,BATCH-1000,DAY,normal,0,0
246,2026-01-30T08:07:46.443Z,2026-01-30T08:07:48.096Z,1653,FG-A,BATCH-1000,DAY,normal,0,0
247,2026-01-30T08:07:48.096Z,2026-01-30T08:07:49.689Z,1593,FG-A,BATCH-1000,DAY,normal,0,0
248,2026-01-30T08:07:49.689Z,2026-01-30T08:07:51.260Z,1571,FG-A,BATCH-1000,DAY,normal,0,0
249,2026-01-30T08:07:51.260Z,2026-01-30T08:07:52.732Z,1472,FG-A,BATCH-1000,DAY,normal,0,0
250,2026-01-30T08:07:52.732Z,2026-01-30T08:07:55.644Z,2912,FG-A,BATCH-1000,DAY,slow_cycle,0,1
251,2026-01-30T08:07:55.644Z,2026-01-30T08:07:57.248Z,1604,FG-A,BATCH-1000,DAY,normal,0,0
252,2026-01-30T08:07:57.248Z,2026-01-30T08:07:58.732Z,1484,FG-A,BATCH-1000,DAY,normal,0,0
253,2026-01-30T08:07:58.732Z,2026-01-30T08:08:00.409Z,1677,FG-A,BATCH-1000,DAY,normal,0,0
254,2026-01-30T08:08:00.409Z,2026-01-30T08:08:01.981Z,1572,FG-A,BATCH-1000,DAY,normal,0,0
255,2026-01-30T08:08:01.981Z,2026-01-30T08:08:04.197Z,2216,FG-A,BATCH-1000,DAY,slow_cycle,0,1
256,2026-01-30T08:08:04.197Z,2026-01-30T08:08:05.862Z,1665,FG-A,BATCH-1000,DAY,normal,0,0
257,2026-01-30T08:08:05.862Z,2026-01-30T08:08:07.529Z,1667,FG-A,BATCH-1000,DAY,normal,0,0
258,2026-01-30T08:08:07.529Z,2026-01-30T08:08:09.044Z,1515,FG-A,BATCH-1000,DAY,normal,0,0
259,2026-01-30T08:08:09.044Z,2026-01-30T08:08:10.456Z,1412,FG-A,BATCH-1000,DAY,normal,0,0
260,2026-01-30T08:08:10.456Z,2026-01-30T08:08:12.022Z,1566,FG-A,BATCH-1000,DAY,normal,0,0
261,2026-01-30T08:08:12.022Z,2026-01-30T08:08:13.541Z,1519,FG-A,BATCH-1000,DAY,normal,0,0
262,2026-01-30T08:08:13.541Z,2026-01-30T08:08:15.124Z,1583,FG-A,BATCH-1000,DAY,normal,0,0
263,2026-01-30T08:08:15.124Z,2026-01-30T08:08:16.704Z,1580,FG-A,BATCH-1000,DAY,normal,0,0
264,2026-01-30T08:08:16.704Z,2026-01-30T08:08:18.363Z,1659,FG-A,BATCH-1000,DAY,normal,0,0
265,2026-01-30T08:08:18.363Z,2026-01-30T08:08:19.905Z,1542,FG-A,BATCH-1000,DAY,normal,0,0
266,2026-01-30T08:08:19.905Z,2026-01-30T08:08:21.423Z,1518,FG-A,BATCH-1000,DAY,normal,0,0
267,2026-01-30T08:08:21.423Z,2026-01-30T08:08:22.866Z,1443,FG-A,BATCH-1000,DAY,normal,0,0
268,2026-01-30T08:08:22.866Z,2026-01-30T08:08:24.509Z,1643,FG-A,BATCH-1000,DAY,normal,0,0
269,2026-01-30T08:08:24.509Z,2026-01-30T08:08:25.972Z,1463,FG-A,BATCH-1000,DAY,normal,0,0
270,2026-01-30T08:08:25.972Z,2026-01-30T08:08:27.557Z,1585,FG-A,BATCH-1000,DAY,normal,0,0
271,2026-01-30T08:08:27.557Z,2026-01-30T08:08:29.038Z,1481,FG-A,BATCH-1000,DAY,normal,0,0
272,2026-01-30T08:08:29.038Z,2026-01-30T08:08:30.519Z,1481,FG-A,BATCH-1000,DAY,normal,0,0
273,2026-01-30T08:08:30.519Z,2026-01-30T08:08:32.083Z,1564,FG-A,BATCH-1000,DAY,normal,0,0
274,2026-01-30T08:08:32.083Z,2026-01-30T08:08:33.841Z,1758,FG-A,BATCH-1000,DAY,normal,0,0
275,2026-01-30T08:08:33.841Z,2026-01-30T08:08:35.558Z,1717,FG-A,BATCH-1000,DAY,normal,0,0
276,2026-01-30T08:08:35.558Z,2026-01-30T08:08:37.099Z,1541,FG-A,BATCH-1000,DAY,normal,0,0
277,2026-01-30T08:08:37.099Z,2026-01-30T08:08:38.569Z,1470,FG-A,BATCH-1000,DAY,normal,0,0
278,2026-01-30T08:08:38.569Z,2026-01-30T08:08:40.115Z,1546,FG-A,BATCH-1000,DAY,normal,0,0
279,2026-01-30T08:08:40.115Z,2026-01-30T08:08:41.855Z,1740,FG-A,BATCH-1000,DAY,normal,0,0
280,2026-01-30T08:08:41.855Z,2026-01-30T08:08:43.282Z,1427,FG-A,BATCH-1000,DAY,normal,0,0
281,2026-01-30T08:08:43.282Z,2026-01-30T08:08:44.911Z,1629,FG-A,BATCH-1000,DAY,normal,0,0
282,2026-01-30T08:08:44.911Z,2026-01-30T08:08:46.499Z,1588,FG-A,BATCH-1000,DAY,normal,0,0
283,2026-01-30T08:08:46.499Z,2026-01-30T08:08:48.032Z,1533,FG-A,BATCH-1000,DAY,normal,0,0
284,2026-01-30T08:08:48.032Z,2026-01-30T08:08:49.474Z,1442,FG-A,BATCH-1000,DAY,normal,0,0
285,2026-01-30T08:08:49.474Z,2026-01-30T08:08:52.793Z,3319,FG-A,BATCH-1000,DAY,slow_cycle,0,1
286,2026-01-30T08:08:52.793Z,2026-01-30T08:08:54.389Z,1596,FG-A,BATCH-1000,DAY,normal,0,0
287,2026-01-30T08:08:54.389Z,2026-01-30T08:08:56.018Z,1629,FG-A,BATCH-1000,DAY,normal,0,0
288,2026-01-30T08:08:56.018Z,2026-01-30T08:08:57.695Z,1677,FG-A,BATCH-1000,DAY,normal,0,0
289,2026-01-30T08:08:57.695Z,2026-01-30T08:09:01.001Z,3306,FG-A,BATCH-1000,DAY,slow_cycle,0,1
290,2026-01-30T08:09:01.001Z,2026-01-30T08:09:02.701Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
291,2026-01-30T08:09:02.701Z,2026-01-30T08:09:04.348Z,1647,FG-A,BATCH-1000,DAY,normal,0,0
292,2026-01-30T08:09:04.348Z,2026-01-30T08:09:05.868Z,1520,FG-A,BATCH-1000,DAY,normal,0,0
293,2026-01-30T08:09:05.868Z,2026-01-30T08:09:07.310Z,1442,FG-A,BATCH-1000,DAY,normal,0,0
294,2026-01-30T08:09:07.310Z,2026-01-30T08:09:08.936Z,1626,FG-A,BATCH-1000,DAY,normal,0,0
295,2026-01-30T08:09:08.936Z,2026-01-30T08:09:10.543Z,1607,FG-A,BATCH-1000,DAY,normal,0,0
296,2026-01-30T08:09:10.543Z,2026-01-30T08:09:12.019Z,1476,FG-A,BATCH-1000,DAY,normal,0,0
297,2026-01-30T08:09:12.019Z,2026-01-30T08:09:13.537Z,1518,FG-A,BATCH-1000,DAY,normal,0,0
298,2026-01-30T08:09:13.537Z,2026-01-30T08:09:15.105Z,1568,FG-A,BATCH-1000,DAY,normal,0,0
299,2026-01-30T08:09:15.105Z,2026-01-30T08:09:16.590Z,1485,FG-A,BATCH-1000,DAY,normal,0,0
300,2026-01-30T08:09:16.590Z,2026-01-30T08:09:18.160Z,1570,FG-A,BATCH-1000,DAY,normal,0,0
301,2026-01-30T08:09:18.160Z,2026-01-30T08:09:19.779Z,1619,FG-A,BATCH-1000,DAY,normal,0,0
302,2026-01-30T08:09:19.779Z,2026-01-30T08:09:21.193Z,1414,FG-A,BATCH-1000,DAY,normal,0,0
303,2026-01-30T08:09:21.193Z,2026-01-30T08:09:22.728Z,1535,FG-A,BATCH-1000,DAY,normal,0,0
304,2026-01-30T08:09:22.728Z,2026-01-30T08:09:24.147Z,1419,FG-A,BATCH-1000,DAY,normal,0,0
305,2026-01-30T08:09:24.147Z,2026-01-30T08:09:25.733Z,1586,FG-A,BATCH-1000,DAY,normal,0,0
306,2026-01-30T08:09:25.733Z,2026-01-30T08:09:27.295Z,1562,FG-A,BATCH-1000,DAY,normal,0,0
307,2026-01-30T08:09:27.295Z,2026-01-30T08:09:28.909Z,1614,FG-A,BATCH-1000,DAY,normal,0,0
308,2026-01-30T08:09:28.909Z,2026-01-30T08:09:30.487Z,1578,FG-A,BATCH-1000,DAY,normal,0,0
309,2026-01-30T08:09:30.487Z,2026-01-30T08:09:32.073Z,1586,FG-A,BATCH-1000,DAY,normal,0,0
310,2026-01-30T08:09:32.073Z,2026-01-30T08:09:33.764Z,1691,FG-A,BATCH-1000,DAY,normal,0,0
311,2026-01-30T08:09:33.764Z,2026-01-30T08:09:35.316Z,1552,FG-A,BATCH-1000,DAY,normal,0,0
312,2026-01-30T08:09:35.316Z,2026-01-30T08:09:36.963Z,1647,FG-A,BATCH-1000,DAY,normal,0,0
313,2026-01-30T08:09:36.963Z,2026-01-30T08:09:38.454Z,1491,FG-A,BATCH-1000,DAY,normal,0,0
314,2026-01-30T08:09:38.454Z,2026-01-30T08:09:39.926Z,1472,FG-A,BATCH-1000,DAY,normal,0,0
315,2026-01-30T08:09:39.926Z,2026-01-30T08:09:41.178Z,1252,FG-A,BATCH-1000,DAY,fast_cycle,0,0
316,2026-01-30T08:09:41.178Z,2026-01-30T08:09:42.576Z,1398,FG-A,BATCH-1000,DAY,normal,0,0
317,2026-01-30T08:09:42.576Z,2026-01-30T08:09:44.173Z,1597,FG-A,BATCH-1000,DAY,normal,0,0
318,2026-01-30T08:09:44.173Z,2026-01-30T08:09:45.724Z,1551,FG-A,BATCH-1000,DAY,normal,0,0
319,2026-01-30T08:09:45.724Z,2026-01-30T08:09:47.274Z,1550,FG-A,BATCH-1000,DAY,normal,0,0
320,2026-01-30T08:09:47.274Z,2026-01-30T08:09:48.746Z,1472,FG-A,BATCH-1000,DAY,normal,0,0
321,2026-01-30T08:09:48.746Z,2026-01-30T08:09:50.605Z,1859,FG-A,BATCH-1000,DAY,normal,0,0
322,2026-01-30T08:09:50.605Z,2026-01-30T08:09:52.046Z,1441,FG-A,BATCH-1000,DAY,normal,0,0
323,2026-01-30T08:09:52.046Z,2026-01-30T08:09:53.515Z,1469,FG-A,BATCH-1000,DAY,normal,0,0
324,2026-01-30T08:09:53.515Z,2026-01-30T08:09:54.990Z,1475,FG-A,BATCH-1000,DAY,normal,0,0
325,2026-01-30T08:09:54.990Z,2026-01-30T08:09:56.595Z,1605,FG-A,BATCH-1000,DAY,normal,0,0
326,2026-01-30T08:09:56.595Z,2026-01-30T08:09:58.123Z,1528,FG-A,BATCH-1000,DAY,normal,0,0
327,2026-01-30T08:09:58.123Z,2026-01-30T08:09:59.821Z,1698,FG-A,BATCH-1000,DAY,normal,0,0
328,2026-01-30T08:09:59.821Z,2026-01-30T08:10:01.456Z,1635,FG-A,BATCH-1000,DAY,normal,0,0
329,2026-01-30T08:10:01.456Z,2026-01-30T08:10:03.009Z,1553,FG-A,BATCH-1000,DAY,normal,0,0
330,2026-01-30T08:10:03.009Z,2026-01-30T08:10:04.615Z,1606,FG-A,BATCH-1000,DAY,normal,0,0
331,2026-01-30T08:10:04.615Z,2026-01-30T08:10:15.402Z,10787,FG-A,BATCH-1000,DAY,long_gap,1,1
332,2026-01-30T08:10:15.402Z,2026-01-30T08:10:16.911Z,1509,FG-A,BATCH-1000,DAY,normal,0,0
333,2026-01-30T08:10:16.911Z,2026-01-30T08:10:18.441Z,1530,FG-A,BATCH-1000,DAY,normal,0,0
334,2026-01-30T08:10:18.441Z,2026-01-30T08:10:19.985Z,1544,FG-A,BATCH-1000,DAY,normal,0,0
335,2026-01-30T08:10:19.985Z,2026-01-30T08:10:21.459Z,1474,FG-A,BATCH-1000,DAY,normal,0,0
336,2026-01-30T08:10:21.459Z,2026-01-30T08:10:23.065Z,1606,FG-A,BATCH-1000,DAY,normal,0,0
337,2026-01-30T08:10:23.065Z,2026-01-30T08:10:24.510Z,1445,FG-A,BATCH-1000,DAY,normal,0,0
338,2026-01-30T08:10:24.510Z,2026-01-30T08:10:25.979Z,1469,FG-A,BATCH-1000,DAY,normal,0,0
339,2026-01-30T08:10:25.979Z,2026-01-30T08:10:27.608Z,1629,FG-A,BATCH-1000,DAY,normal,0,0
340,2026-01-30T08:10:27.608Z,2026-01-30T08:10:29.200Z,1592,FG-A,BATCH-1000,DAY,normal,0,0
341,2026-01-30T08:10:29.200Z,2026-01-30T08:10:30.743Z,1543,FG-A,BATCH-1000,DAY,normal,0,0
342,2026-01-30T08:10:30.743Z,2026-01-30T08:10:32.317Z,1574,FG-A,BATCH-1000,DAY,normal,0,0
343,2026-01-30T08:10:32.317Z,2026-01-30T08:10:33.769Z,1452,FG-A,BATCH-1000,DAY,normal,0,0
344,2026-01-30T08:10:33.769Z,2026-01-30T08:10:35.289Z,1520,FG-A,BATCH-1000,DAY,normal,0,0
345,2026-01-30T08:10:35.289Z,2026-01-30T08:10:36.728Z,1439,FG-A,BATCH-1000,DAY,normal,0,0
346,2026-01-30T08:10:36.728Z,2026-01-30T08:10:41.329Z,4601,FG-A,BATCH-1000,DAY,jam_recovery,0,1
347,2026-01-30T08:10:41.329Z,2026-01-30T08:10:42.906Z,1577,FG-A,BATCH-1000,DAY,normal,0,0
348,2026-01-30T08:10:42.906Z,2026-01-30T08:10:44.482Z,1576,FG-A,BATCH-1000,DAY,normal,0,0
349,2026-01-30T08:10:44.482Z,2026-01-30T08:10:46.099Z,1617,FG-A,BATCH-1000,DAY,normal,0,0
350,2026-01-30T08:10:46.099Z,2026-01-30T08:10:47.467Z,1368,FG-A,BATCH-1000,DAY,normal,0,0
351,2026-01-30T08:10:47.467Z,2026-01-30T08:10:48.937Z,1470,FG-A,BATCH-1000,DAY,normal,0,0
352,2026-01-30T08:10:48.937Z,2026-01-30T08:10:50.510Z,1573,FG-A,BATCH-1000,DAY,normal,0,0
353,2026-01-30T08:10:50.510Z,2026-01-30T08:10:52.113Z,1603,FG-A,BATCH-1000,DAY,normal,0,0
354,2026-01-30T08:10:52.113Z,2026-01-30T08:10:53.567Z,1454,FG-A,BATCH-1000,DAY,normal,0,0
355,2026-01-30T08:10:53.567Z,2026-01-30T08:10:54.971Z,1404,FG-A,BATCH-1000,DAY,normal,0,0
356,2026-01-30T08:10:54.971Z,2026-01-30T08:10:56.474Z,1503,FG-A,BATCH-1000,DAY,normal,0,0
357,2026-01-30T08:10:56.474Z,2026-01-30T08:10:57.968Z,1494,FG-A,BATCH-1000,DAY,normal,0,0
358,2026-01-30T08:10:57.968Z,2026-01-30T08:10:59.474Z,1506,FG-A,BATCH-1000,DAY,normal,0,0
359,2026-01-30T08:10:59.474Z,2026-01-30T08:11:01.174Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
360,2026-01-30T08:11:01.174Z,2026-01-30T08:11:02.724Z,1550,FG-A,BATCH-1000,DAY,normal,0,0
361,2026-01-30T08:11:02.724Z,2026-01-30T08:11:04.228Z,1504,FG-A,BATCH-1000,DAY,normal,0,0
362,2026-01-30T08:11:04.228Z,2026-01-30T08:11:05.706Z,1478,FG-A,BATCH-1000,DAY,normal,0,0
363,2026-01-30T08:11:05.706Z,2026-01-30T08:11:07.251Z,1545,FG-A,BATCH-1000,DAY,normal,0,0
364,2026-01-30T08:11:07.251Z,2026-01-30T08:11:08.923Z,1672,FG-A,BATCH-1000,DAY,normal,0,0
365,2026-01-30T08:11:08.923Z,2026-01-30T08:11:10.483Z,1560,FG-A,BATCH-1000,DAY,normal,0,0
366,2026-01-30T08:11:10.483Z,2026-01-30T08:11:11.996Z,1513,FG-A,BATCH-1000,DAY,normal,0,0
367,2026-01-30T08:11:11.996Z,2026-01-30T08:11:13.474Z,1478,FG-A,BATCH-1000,DAY,normal,0,0
368,2026-01-30T08:11:13.474Z,2026-01-30T08:11:14.949Z,1475,FG-A,BATCH-1000,DAY,normal,0,0
369,2026-01-30T08:11:14.949Z,2026-01-30T08:11:16.649Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
370,2026-01-30T08:11:16.649Z,2026-01-30T08:11:18.262Z,1613,FG-A,BATCH-1000,DAY,normal,0,0
371,2026-01-30T08:11:18.262Z,2026-01-30T08:11:19.955Z,1693,FG-A,BATCH-1000,DAY,normal,0,0
372,2026-01-30T08:11:19.955Z,2026-01-30T08:11:21.518Z,1563,FG-A,BATCH-1000,DAY,normal,0,0
373,2026-01-30T08:11:21.518Z,2026-01-30T08:11:23.051Z,1533,FG-A,BATCH-1000,DAY,normal,0,0
374,2026-01-30T08:11:23.051Z,2026-01-30T08:11:24.633Z,1582,FG-A,BATCH-1000,DAY,normal,0,0
375,2026-01-30T08:11:24.633Z,2026-01-30T08:11:26.267Z,1634,FG-A,BATCH-1000,DAY,normal,0,0
376,2026-01-30T08:11:26.267Z,2026-01-30T08:11:28.093Z,1826,FG-A,BATCH-1000,DAY,normal,0,0
377,2026-01-30T08:11:28.093Z,2026-01-30T08:11:29.836Z,1743,FG-A,BATCH-1000,DAY,normal,0,0
378,2026-01-30T08:11:29.836Z,2026-01-30T08:11:31.548Z,1712,FG-A,BATCH-1000,DAY,normal,0,0
379,2026-01-30T08:11:31.548Z,2026-01-30T08:11:33.248Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
380,2026-01-30T08:11:33.248Z,2026-01-30T08:11:34.751Z,1503,FG-A,BATCH-1000,DAY,normal,0,0
381,2026-01-30T08:11:34.751Z,2026-01-30T08:11:36.326Z,1575,FG-A,BATCH-1000,DAY,normal,0,0
382,2026-01-30T08:11:36.326Z,2026-01-30T08:11:37.910Z,1584,FG-A,BATCH-1000,DAY,normal,0,0
383,2026-01-30T08:11:37.910Z,2026-01-30T08:11:39.610Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
384,2026-01-30T08:11:39.610Z,2026-01-30T08:11:40.994Z,1384,FG-A,BATCH-1000,DAY,normal,0,0
385,2026-01-30T08:11:40.994Z,2026-01-30T08:11:42.564Z,1570,FG-A,BATCH-1000,DAY,normal,0,0
386,2026-01-30T08:11:42.564Z,2026-01-30T08:11:44.168Z,1604,FG-A,BATCH-1000,DAY,normal,0,0
387,2026-01-30T08:11:44.168Z,2026-01-30T08:11:45.653Z,1485,FG-A,BATCH-1000,DAY,normal,0,0
388,2026-01-30T08:11:45.653Z,2026-01-30T08:11:47.266Z,1613,FG-A,BATCH-1000,DAY,normal,0,0
389,2026-01-30T08:11:47.266Z,2026-01-30T08:11:48.776Z,1510,FG-A,BATCH-1000,DAY,normal,0,0
390,2026-01-30T08:11:48.776Z,2026-01-30T08:11:50.466Z,1690,FG-A,BATCH-1000,DAY,normal,0,0
391,2026-01-30T08:11:50.466Z,2026-01-30T08:11:52.046Z,1580,FG-A,BATCH-1000,DAY,normal,0,0
392,2026-01-30T08:11:52.046Z,2026-01-30T08:11:53.559Z,1513,FG-A,BATCH-1000,DAY,normal,0,0
393,2026-01-30T08:11:53.559Z,2026-01-30T08:11:55.239Z,1680,FG-A,BATCH-1000,DAY,normal,0,0
394,2026-01-30T08:11:55.239Z,2026-01-30T08:11:56.793Z,1554,FG-A,BATCH-1000,DAY,normal,0,0
395,2026-01-30T08:11:56.793Z,2026-01-30T08:11:58.429Z,1636,FG-A,BATCH-1000,DAY,normal,0,0
396,2026-01-30T08:11:58.429Z,2026-01-30T08:12:03.716Z,5287,FG-A,BATCH-1000,DAY,jam_recovery,1,1
397,2026-01-30T08:12:03.716Z,2026-01-30T08:12:05.460Z,1744,FG-A,BATCH-1000,DAY,normal,0,0
398,2026-01-30T08:12:05.460Z,2026-01-30T08:12:07.076Z,1616,FG-A,BATCH-1000,DAY,normal,0,0
399,2026-01-30T08:12:07.076Z,2026-01-30T08:12:08.570Z,1494,FG-A,BATCH-1000,DAY,normal,0,0
400,2026-01-30T08:12:08.570Z,2026-01-30T08:12:13.466Z,4896,FG-A,BATCH-1000,DAY,jam_recovery,0,1
401,2026-01-30T08:12:13.466Z,2026-01-30T08:12:15.034Z,1568,FG-A,BATCH-1000,DAY,normal,0,0
402,2026-01-30T08:12:15.034Z,2026-01-30T08:12:16.748Z,1714,FG-A,BATCH-1000,DAY,normal,0,0
403,2026-01-30T08:12:16.748Z,2026-01-30T08:12:18.188Z,1440,FG-A,BATCH-1000,DAY,normal,0,0
404,2026-01-30T08:12:18.188Z,2026-01-30T08:12:19.623Z,1435,FG-A,BATCH-1000,DAY,normal,0,0
405,2026-01-30T08:12:19.623Z,2026-01-30T08:12:21.245Z,1622,FG-A,BATCH-1000,DAY,normal,0,0
406,2026-01-30T08:12:21.245Z,2026-01-30T08:12:22.887Z,1642,FG-A,BATCH-1000,DAY,normal,0,0
407,2026-01-30T08:12:22.887Z,2026-01-30T08:12:24.557Z,1670,FG-A,BATCH-1000,DAY,normal,0,0
408,2026-01-30T08:12:24.557Z,2026-01-30T08:12:26.091Z,1534,FG-A,BATCH-1000,DAY,normal,0,0
409,2026-01-30T08:12:26.091Z,2026-01-30T08:12:27.544Z,1453,FG-A,BATCH-1000,DAY,normal,0,0
410,2026-01-30T08:12:27.544Z,2026-01-30T08:12:29.185Z,1641,FG-A,BATCH-1000,DAY,normal,0,0
411,2026-01-30T08:12:29.185Z,2026-01-30T08:12:30.695Z,1510,FG-A,BATCH-1000,DAY,normal,0,0
412,2026-01-30T08:12:30.695Z,2026-01-30T08:12:34.626Z,3931,FG-A,BATCH-1000,DAY,jam_recovery,0,1
413,2026-01-30T08:12:34.626Z,2026-01-30T08:12:36.016Z,1390,FG-A,BATCH-1000,DAY,normal,0,0
414,2026-01-30T08:12:36.016Z,2026-01-30T08:12:37.887Z,1871,FG-A,BATCH-1000,DAY,normal,0,0
415,2026-01-30T08:12:37.887Z,2026-01-30T08:12:39.313Z,1426,FG-A,BATCH-1000,DAY,normal,0,0
416,2026-01-30T08:12:39.313Z,2026-01-30T08:12:41.005Z,1692,FG-A,BATCH-1000,DAY,normal,0,0
417,2026-01-30T08:12:41.005Z,2026-01-30T08:12:42.666Z,1661,FG-A,BATCH-1000,DAY,normal,0,0
418,2026-01-30T08:12:42.666Z,2026-01-30T08:12:43.863Z,1197,FG-A,BATCH-1000,DAY,fast_cycle,0,0
419,2026-01-30T08:12:43.863Z,2026-01-30T08:12:45.253Z,1390,FG-A,BATCH-1000,DAY,normal,0,0
420,2026-01-30T08:12:45.253Z,2026-01-30T08:12:46.799Z,1546,FG-A,BATCH-1000,DAY,normal,0,0
421,2026-01-30T08:12:46.799Z,2026-01-30T08:12:48.420Z,1621,FG-A,BATCH-1000,DAY,normal,0,0
422,2026-01-30T08:12:48.420Z,2026-01-30T08:12:50.019Z,1599,FG-A,BATCH-1000,DAY,normal,0,0
423,2026-01-30T08:12:50.019Z,2026-01-30T08:12:51.547Z,1528,FG-A,BATCH-1000,DAY,normal,0,0
424,2026-01-30T08:12:51.547Z,2026-01-30T08:12:53.079Z,1532,FG-A,BATCH-1000,DAY,normal,0,0
425,2026-01-30T08:12:53.079Z,2026-01-30T08:12:54.614Z,1535,FG-A,BATCH-1000,DAY,normal,0,0
426,2026-01-30T08:12:54.614Z,2026-01-30T08:12:56.127Z,1513,FG-A,BATCH-1000,DAY,normal,0,0
427,2026-01-30T08:12:56.127Z,2026-01-30T08:13:10.009Z,13882,FG-A,BATCH-1000,DAY,long_gap,1,1
428,2026-01-30T08:13:10.009Z,2026-01-30T08:13:11.709Z,1700,FG-A,BATCH-1000,DAY,normal,0,0
429,2026-01-30T08:13:11.709Z,2026-01-30T08:13:13.210Z,1501,FG-A,BATCH-1000,DAY,normal,0,0
430,2026-01-30T08:13:13.210Z,2026-01-30T08:13:14.723Z,1513,FG-A,BATCH-1000,DAY,normal,0,0
431,2026-01-30T08:13:14.723Z,2026-01-30T08:13:16.412Z,1689,FG-A,BATCH-1000,DAY,normal,0,0
432,2026-01-30T08:13:16.412Z,2026-01-30T08:13:17.996Z,1584,FG-A,BATCH-1000,DAY,normal,0,0
433,2026-01-30T08:13:17.996Z,2026-01-30T08:13:19.764Z,1768,FG-A,BATCH-1000,DAY,normal,0,0
434,2026-01-30T08:13:19.764Z,2026-01-30T08:13:21.279Z,1515,FG-A,BATCH-1000,DAY,normal,0,0
435,2026-01-30T08:13:21.279Z,2026-01-30T08:13:22.871Z,1592,FG-A,BATCH-1000,DAY,normal,0,0
436,2026-01-30T08:13:22.871Z,2026-01-30T08:13:24.535Z,1664,FG-A,BATCH-1000,DAY,normal,0,0
437,2026-01-30T08:13:24.535Z,2026-01-30T08:13:26.116Z,1581,FG-A,BATCH-1000,DAY,normal,0,0
438,2026-01-30T08:13:26.116Z,2026-01-30T08:13:27.682Z,1566,FG-A,BATCH-1000,DAY,normal,0,0
